ticker,company_name,industry,industry_zh,broad_industry,broad_industry_zh,year,is_financial_sector,revenue,cogs,gross_profit,operating_income,net_income,interest_expense,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,cash_and_equivalents,accounts_receivable,inventory,retained_earnings,market_value_equity,operating_cash_flow,credit_exposure,credit_limit,internal_rating,utilisation_rate,revenue_yoy,profit_yoy,debt_yoy,cash_yoy,profit_margin,rolling_3y_revenue_growth,rolling_std_profit,zscore_revenue,zscore_profit,current_ratio,risk_score,altman_z_prime,debt_ratio,risk_band,interest_coverage,roe,roa,is_revenue_drop,is_profit_negative,is_debt_spike,is_cash_low,is_ratio_abnormal,flag_count,anomaly_score,combined_score,final_risk_level,recommended_action,summary_text,quick_ratio,gross_margin,operating_margin,ar_days,inventory_days,roe_3y_chg,signal,value,z_score,is_anomaly,direction,signal_zh,suggested_action,review_priority,action_reason,report_path,report_url
2308,台達電,electronics_components,電子零組件,manufacturing,製造業,2024,False,338.57,240.31,98.26,32.75,28.17,0.936,410.43,198.27,212.16,182.74,114.65,52.61,78.16,43.71,150.65,473.09,48.88,33.8,53.1,2.7,0.638,0.0862743839835729,0.0780711825487945,0.1494579395907009,0.0428146679881069,0.0832028827125852,0.0158611661062406,1.1245147101453723,-0.7370926843319247,-0.5453557810483376,1.5938944614042738,23.3,1.950454602736152,0.4830787223156202,低風險,34.98931623931624,0.1377337733773377,0.0722492946909464,False,False,False,False,False,0,0.0,14.0,low,approve,台達電 綜合風險評級 LOW（評分 14），觸發 0 項異常規則，建議行動：approve。,1.2126471870911468,0.2902206338423369,0.0967303659509111,84.26145257996869,66.38987141608756,-0.0031552834165169,ocf_change,0.0132669983416251,-0.7192650560921294,False,下偏,營運現金流變動,Maintain Credit Line / Annual Review,低 (Low),"財務指標穩健,維持現行授信額度,按年度例行覆審。 主要驅動因子:Altman Z' = 1.95(灰色地帶)。",reports/2308_2024_credit_review.md,https://github.com/JoeyTaipei/Credit_review_analytics/blob/main/reports/2308_2024_credit_review.md
2308,台達電,electronics_components,電子零組件,manufacturing,製造業,2024,False,338.57,240.31,98.26,32.75,28.17,0.936,410.43,198.27,212.16,182.74,114.65,52.61,78.16,43.71,150.65,473.09,48.88,33.8,53.1,2.7,0.638,0.0862743839835729,0.0780711825487945,0.1494579395907009,0.0428146679881069,0.0832028827125852,0.0158611661062406,1.1245147101453723,-0.7370926843319247,-0.5453557810483376,1.5938944614042738,23.3,1.950454602736152,0.4830787223156202,低風險,34.98931623931624,0.1377337733773377,0.0722492946909464,False,False,False,False,False,0,0.0,14.0,low,approve,台達電 綜合風險評級 LOW（評分 14），觸發 0 項異常規則，建議行動：approve。,1.2126471870911468,0.2902206338423369,0.0967303659509111,84.26145257996869,66.38987141608756,-0.0031552834165169,revenue_yoy,0.0862743839835729,0.7164565588873357,False,上偏,營收年增率,Maintain Credit Line / Annual Review,低 (Low),"財務指標穩健,維持現行授信額度,按年度例行覆審。 主要驅動因子:Altman Z' = 1.95(灰色地帶)。",reports/2308_2024_credit_review.md,https://github.com/JoeyTaipei/Credit_review_analytics/blob/main/reports/2308_2024_credit_review.md
2308,台達電,electronics_components,電子零組件,manufacturing,製造業,2024,False,338.57,240.31,98.26,32.75,28.17,0.936,410.43,198.27,212.16,182.74,114.65,52.61,78.16,43.71,150.65,473.09,48.88,33.8,53.1,2.7,0.638,0.0862743839835729,0.0780711825487945,0.1494579395907009,0.0428146679881069,0.0832028827125852,0.0158611661062406,1.1245147101453723,-0.7370926843319247,-0.5453557810483376,1.5938944614042738,23.3,1.950454602736152,0.4830787223156202,低風險,34.98931623931624,0.1377337733773377,0.0722492946909464,False,False,False,False,False,0,0.0,14.0,low,approve,台達電 綜合風險評級 LOW（評分 14），觸發 0 項異常規則，建議行動：approve。,1.2126471870911468,0.2902206338423369,0.0967303659509111,84.26145257996869,66.38987141608756,-0.0031552834165169,liabilities_yoy,0.1494579395907009,0.4346808597380492,False,上偏,負債年增率,Maintain Credit Line / Annual Review,低 (Low),"財務指標穩健,維持現行授信額度,按年度例行覆審。 主要驅動因子:Altman Z' = 1.95(灰色地帶)。",reports/2308_2024_credit_review.md,https://github.com/JoeyTaipei/Credit_review_analytics/blob/main/reports/2308_2024_credit_review.md
2317,鴻海,electronics_manufacturing,電子代工,manufacturing,製造業,2020,False,5358.0,5030.06,327.94,141.19,116.04,11.766,3769.85,2462.05,1307.81,1674.78,1288.77,458.97,885.73,671.16,918.23,2350.72,273.15,125.4,141.1,3.6,0.889,,,,,0.0216573348264277,,,1.4602140613944834,-0.1896801206871768,1.2995181452082218,37.8,2.037619537678286,0.6530896454766105,關注,11.999830018697944,0.0887284850245831,0.0307810655596376,False,False,False,False,False,0,0.0,22.7,medium,monitor,鴻海 綜合風險評級 MEDIUM（評分 23），觸發 0 項異常規則，建議行動：monitor。,0.7787425219395238,0.0612056737588652,0.026351250466592,60.33808324001493,48.70188427175818,,,,,,,,Enhanced Monitoring / Request Updated Financials,中 (Medium),"部分財務指標出現惡化跡象,建議加強追蹤並要求最新財報。 主要驅動因子:Altman Z' = 2.04(灰色地帶)。",reports/2317_2020_credit_review.md,https://github.com/JoeyTaipei/Credit_review_analytics/blob/main/reports/2317_2020_credit_review.md
2317,鴻海,electronics_manufacturing,電子代工,manufacturing,製造業,2021,False,5701.59,5337.85,363.74,164.09,128.98,13.674,4019.77,2609.36,1410.41,1950.27,1308.21,239.13,1054.19,702.55,957.04,2720.86,301.26,115.9,150.1,3.7,0.772,0.0641265397536394,0.1115132712857633,0.0598322536097966,-0.4789855546114125,0.0226217598950468,,,1.4351887656683546,-0.2390317739722072,1.490792762629853,36.7,2.0855783499718994,0.6491316667371516,關注,12.00014626298084,0.0949003391925598,0.0331158644452489,False,False,False,False,False,0,0.041,23.7,medium,monitor,鴻海 綜合風險評級 MEDIUM（評分 24），觸發 0 項異常規則，建議行動：monitor。,0.9537612462830892,0.0637962392946528,0.0287796912790993,67.4863239903255,48.04008168082654,,liabilities_yoy,0.0598322536097966,1.7078243788947292,False,上偏,負債年增率,Enhanced Monitoring / Request Updated Financials,中 (Medium),"部分財務指標出現惡化跡象,建議加強追蹤並要求最新財報。 主要驅動因子:Altman Z' = 2.09(灰色地帶)。",reports/2317_2021_credit_review.md,https://github.com/JoeyTaipei/Credit_review_analytics/blob/main/reports/2317_2021_credit_review.md
2317,鴻海,electronics_manufacturing,電子代工,manufacturing,製造業,2021,False,5701.59,5337.85,363.74,164.09,128.98,13.674,4019.77,2609.36,1410.41,1950.27,1308.21,239.13,1054.19,702.55,957.04,2720.86,301.26,115.9,150.1,3.7,0.772,0.0641265397536394,0.1115132712857633,0.0598322536097966,-0.4789855546114125,0.0226217598950468,,,1.4351887656683546,-0.2390317739722072,1.490792762629853,36.7,2.0855783499718994,0.6491316667371516,關注,12.00014626298084,0.0949003391925598,0.0331158644452489,False,False,False,False,False,0,0.041,23.7,medium,monitor,鴻海 綜合風險評級 MEDIUM（評分 24），觸發 0 項異常規則，建議行動：monitor。,0.9537612462830892,0.0637962392946528,0.0287796912790993,67.4863239903255,48.04008168082654,,ocf_change,0.1029104887424492,1.098180090267793,False,上偏,營運現金流變動,Enhanced Monitoring / Request Updated Financials,中 (Medium),"部分財務指標出現惡化跡象,建議加強追蹤並要求最新財報。 主要驅動因子:Altman Z' = 2.09(灰色地帶)。",reports/2317_2021_credit_review.md,https://github.com/JoeyTaipei/Credit_review_analytics/blob/main/reports/2317_2021_credit_review.md
2317,鴻海,electronics_manufacturing,電子代工,manufacturing,製造業,2021,False,5701.59,5337.85,363.74,164.09,128.98,13.674,4019.77,2609.36,1410.41,1950.27,1308.21,239.13,1054.19,702.55,957.04,2720.86,301.26,115.9,150.1,3.7,0.772,0.0641265397536394,0.1115132712857633,0.0598322536097966,-0.4789855546114125,0.0226217598950468,,,1.4351887656683546,-0.2390317739722072,1.490792762629853,36.7,2.0855783499718994,0.6491316667371516,關注,12.00014626298084,0.0949003391925598,0.0331158644452489,False,False,False,False,False,0,0.041,23.7,medium,monitor,鴻海 綜合風險評級 MEDIUM（評分 24），觸發 0 項異常規則，建議行動：monitor。,0.9537612462830892,0.0637962392946528,0.0287796912790993,67.4863239903255,48.04008168082654,,revenue_yoy,0.0641265397536394,0.7869906212522378,False,上偏,營收年增率,Enhanced Monitoring / Request Updated Financials,中 (Medium),"部分財務指標出現惡化跡象,建議加強追蹤並要求最新財報。 主要驅動因子:Altman Z' = 2.09(灰色地帶)。",reports/2317_2021_credit_review.md,https://github.com/JoeyTaipei/Credit_review_analytics/blob/main/reports/2317_2021_credit_review.md
2317,鴻海,electronics_manufacturing,電子代工,manufacturing,製造業,2022,False,6056.71,5683.03,373.68,177.22,138.97,14.768,4172.59,2643.24,1529.35,2071.08,1403.94,490.9,990.45,794.18,1059.92,2957.85,267.84,118.7,142.8,3.0,0.831,0.0622843803219803,0.0774538688168708,0.0129840267345247,1.0528582779241416,0.0229448000647216,0.0632050610613026,11.496583550487223,1.412243410976239,-0.2762080605007231,1.4751912474892088,27.6,2.153406200138184,0.633477049027103,關注,12.000270855904658,0.0945451329360219,0.0339267317354217,False,False,False,False,False,0,0.0,16.6,low,approve,鴻海 綜合風險評級 LOW（評分 17），觸發 0 項異常規則，建議行動：approve。,0.9095118024986824,0.0616968618276258,0.0292601098616245,59.688221823399175,51.00724437491972,0.0058166479114388,ocf_change,-0.1109340768771162,-3.054390939172902,True,下偏,營運現金流變動,Maintain Credit Line / Annual Review,低 (Low),"財務指標穩健,維持現行授信額度,按年度例行覆審。 主要驅動因子:Altman Z' = 2.15(灰色地帶)。",reports/2317_2022_credit_review.md,https://github.com/JoeyTaipei/Credit_review_analytics/blob/main/reports/2317_2022_credit_review.md
2317,鴻海,electronics_manufacturing,電子代工,manufacturing,製造業,2022,False,6056.71,5683.03,373.68,177.22,138.97,14.768,4172.59,2643.24,1529.35,2071.08,1403.94,490.9,990.45,794.18,1059.92,2957.85,267.84,118.7,142.8,3.0,0.831,0.0622843803219803,0.0774538688168708,0.0129840267345247,1.0528582779241416,0.0229448000647216,0.0632050610613026,11.496583550487223,1.412243410976239,-0.2762080605007231,1.4751912474892088,27.6,2.153406200138184,0.633477049027103,關注,12.000270855904658,0.0945451329360219,0.0339267317354217,False,False,False,False,False,0,0.0,16.6,low,approve,鴻海 綜合風險評級 LOW（評分 17），觸發 0 項異常規則，建議行動：approve。,0.9095118024986824,0.0616968618276258,0.0292601098616245,59.688221823399175,51.00724437491972,0.0058166479114388,revenue_yoy,0.0622843803219803,0.7410012404012938,False,上偏,營收年增率,Maintain Credit Line / Annual Review,低 (Low),"財務指標穩健,維持現行授信額度,按年度例行覆審。 主要驅動因子:Altman Z' = 2.15(灰色地帶)。",reports/2317_2022_credit_review.md,https://github.com/JoeyTaipei/Credit_review_analytics/blob/main/reports/2317_2022_credit_review.md
2317,鴻海,electronics_manufacturing,電子代工,manufacturing,製造業,2022,False,6056.71,5683.03,373.68,177.22,138.97,14.768,4172.59,2643.24,1529.35,2071.08,1403.94,490.9,990.45,794.18,1059.92,2957.85,267.84,118.7,142.8,3.0,0.831,0.0622843803219803,0.0774538688168708,0.0129840267345247,1.0528582779241416,0.0229448000647216,0.0632050610613026,11.496583550487223,1.412243410976239,-0.2762080605007231,1.4751912474892088,27.6,2.153406200138184,0.633477049027103,關注,12.000270855904658,0.0945451329360219,0.0339267317354217,False,False,False,False,False,0,0.0,16.6,low,approve,鴻海 綜合風險評級 LOW（評分 17），觸發 0 項異常規則，建議行動：approve。,0.9095118024986824,0.0616968618276258,0.0292601098616245,59.688221823399175,51.00724437491972,0.0058166479114388,liabilities_yoy,0.0129840267345247,0.6130502704808709,False,上偏,負債年增率,Maintain Credit Line / Annual Review,低 (Low),"財務指標穩健,維持現行授信額度,按年度例行覆審。 主要驅動因子:Altman Z' = 2.15(灰色地帶)。",reports/2317_2022_credit_review.md,https://github.com/JoeyTaipei/Credit_review_analytics/blob/main/reports/2317_2022_credit_review.md
2317,鴻海,electronics_manufacturing,電子代工,manufacturing,製造業,2023,False,5632.74,5304.1,328.65,150.89,129.08,12.574,4137.82,2563.76,1574.06,1913.28,1357.66,288.07,1069.55,786.82,1085.76,3299.68,300.09,121.3,152.7,3.3,0.794,-0.0700000495318415,-0.0711664387997408,-0.0300691575490683,-0.4131798737013648,0.0229160231077592,-0.0060561278006991,5.739079484841939,1.3278871566204038,-0.3503973621339318,1.409248265397817,29.6,2.0482546233533494,0.6195919590509013,關注,12.000159058374422,0.0831859148485053,0.0310646526464999,False,False,False,False,False,0,0.03,19.0,low,approve,鴻海 綜合風險評級 LOW（評分 19），觸發 0 項異常規則，建議行動：approve。,0.8297069958605247,0.0583463820449727,0.0267880285615881,69.30654530477175,54.14477479685526,-0.0117144243440544,revenue_yoy,-0.0700000495318415,-38.403809767989934,True,下偏,營收年增率,Maintain Credit Line / Annual Review,低 (Low),"財務指標穩健,維持現行授信額度,按年度例行覆審。 主要驅動因子:Altman Z' = 2.05(灰色地帶)、營收年增率下滑 (-7.0%)。",reports/2317_2023_credit_review.md,https://github.com/JoeyTaipei/Credit_review_analytics/blob/main/reports/2317_2023_credit_review.md
2317,鴻海,electronics_manufacturing,電子代工,manufacturing,製造業,2023,False,5632.74,5304.1,328.65,150.89,129.08,12.574,4137.82,2563.76,1574.06,1913.28,1357.66,288.07,1069.55,786.82,1085.76,3299.68,300.09,121.3,152.7,3.3,0.794,-0.0700000495318415,-0.0711664387997408,-0.0300691575490683,-0.4131798737013648,0.0229160231077592,-0.0060561278006991,5.739079484841939,1.3278871566204038,-0.3503973621339318,1.409248265397817,29.6,2.0482546233533494,0.6195919590509013,關注,12.000159058374422,0.0831859148485053,0.0310646526464999,False,False,False,False,False,0,0.03,19.0,low,approve,鴻海 綜合風險評級 LOW（評分 19），觸發 0 項異常規則，建議行動：approve。,0.8297069958605247,0.0583463820449727,0.0267880285615881,69.30654530477175,54.14477479685526,-0.0117144243440544,ocf_change,0.12040770609319,1.4582137871167693,False,上偏,營運現金流變動,Maintain Credit Line / Annual Review,低 (Low),"財務指標穩健,維持現行授信額度,按年度例行覆審。 主要驅動因子:Altman Z' = 2.05(灰色地帶)、營收年增率下滑 (-7.0%)。",reports/2317_2023_credit_review.md,https://github.com/JoeyTaipei/Credit_review_analytics/blob/main/reports/2317_2023_credit_review.md
2317,鴻海,electronics_manufacturing,電子代工,manufacturing,製造業,2023,False,5632.74,5304.1,328.65,150.89,129.08,12.574,4137.82,2563.76,1574.06,1913.28,1357.66,288.07,1069.55,786.82,1085.76,3299.68,300.09,121.3,152.7,3.3,0.794,-0.0700000495318415,-0.0711664387997408,-0.0300691575490683,-0.4131798737013648,0.0229160231077592,-0.0060561278006991,5.739079484841939,1.3278871566204038,-0.3503973621339318,1.409248265397817,29.6,2.0482546233533494,0.6195919590509013,關注,12.000159058374422,0.0831859148485053,0.0310646526464999,False,False,False,False,False,0,0.03,19.0,low,approve,鴻海 綜合風險評級 LOW（評分 19），觸發 0 項異常規則，建議行動：approve。,0.8297069958605247,0.0583463820449727,0.0267880285615881,69.30654530477175,54.14477479685526,-0.0117144243440544,liabilities_yoy,-0.0300691575490683,-0.0687965375070907,False,下偏,負債年增率,Maintain Credit Line / Annual Review,低 (Low),"財務指標穩健,維持現行授信額度,按年度例行覆審。 主要驅動因子:Altman Z' = 2.05(灰色地帶)、營收年增率下滑 (-7.0%)。",reports/2317_2023_credit_review.md,https://github.com/JoeyTaipei/Credit_review_analytics/blob/main/reports/2317_2023_credit_review.md
